pageno	times	org1	pdept	bgtyy	org	item	srcid	workid	obj	seq	sexual	sextitle	sexamt	sexlamt	stdcd	una1	cqty1	una2	cqty2	una3	cqty3	una4	cqty4	pqty	prc	preamt	amt	lawamt	lamt	amt1	amt2	note	udept	ocd1	ocd2	mcd	acd	kort	eno	pmnote	bystd	statcd	bybase	newitem	sno	hticode	pticode	mticode	scode	man	kpirmk	sysdat	usno
1-1-30	0	01101		106	01101	1	110101006		0203	001			0	0		月	12		0		0		0	12.00	98000	1176000	1176000	1176000	1176000	0	0	辦公廳舍、游泳池用水費。									0	204	122	0	0046							1050516	BGT
1-1-30	0	01101		106	01101	1	110101006		0203	003			0	0		月	12		0		0		0		1764000	21168000	21168000	21168000	21168000	0	0	辦公廳舍、空調馬達、電器等用電。									0	205	122	0	0048							1050516	BGT
2-1-30	0	02101		106	02101	1	120101002		0203	001			0	0		月	12		0		0		0	12.00	4680	56160	56160	152952	152952	0	0	本處經管單房間職務宿舍瓦斯燃料費。　　　　　　								核實減列	0	206	122	0	0030					陳其宗		1050509	BGT
2-1-30	0	02101		106	02101	1	120101002		0203	002			0	0		月	12		0		0		0	12.00	19830	237960	237960	313908	313908	0	0	府外檔案室電費。　　　　　　　　　								核實減列	0	205	122	0	0031					趙龍德		1050509	BGT
2-1-30	0	02101		106	02101	1	120101002		0203	003			0	0		月	12		0		0		0	12.00	1000	12000	12000	15876	15876	0	0	府外檔案室水費。								核實減列	0	204	122	0	0032					趙龍德		1050509	BGT
2-1-30	0	02101		106	02101	1	120101002		0203	004			0	0		月	12		0		0		0	12.00	4620	55440	55440	123480	123480	0	0	本處經管單房間職務宿舍水費。　　　　　　　								核實減列	0	204	122	0	0033					陳其宗		1050509	BGT
2-1-30	0	02101		106	02101	1	120101002		0203	005			0	0		月	12		0		0		0	12.00	19890	238680	238680	490392	490392	0	0	本處經管單房間職務宿舍電費。　　　　　　　								核實減列	0	205	122	0	0034					羅建成代		1050509	BGT
2-2-37	0	02102		106	02102	1	120202002		0203	001			0	0		年	1		0		0		0	1.00	4062413	4062413	4062413	2644613	2644613	0	0	市政大樓水費。								覈實增列。	0	204	122	0	0010					樂秀隆		1050511	BGT
2-2-37	0	02102		106	02102	1	120202002		0203	002			0	0		年	1		0		0		0	1.00	86902437	86902437	86902437	89538434	89538434	0	0	市政大樓電費。								覈實減列。	0	205	122	0	0011					樂秀隆		1050425	BGT
2-2-42	0	02102		106	02102	1	120203002		0203	001			0	0		月	12		0		0		0		775.5	9306	9306	9306	9306	0	0	外雙溪指揮所水電費。										205	122	0	0010					王子建		1050411	BGT
